,str_id,src,dst,road,direction,dist
3771,1220010100,일원역,수서역,광평로,상행,1693
3772,1220010200,양재전화국,양재역,남부순환로,하행,657
3773,1220010300,양재역,양재전화국,남부순환로,상행,657
3774,1220010600,매봉역,양재전화국,남부순환로,하행,368
3775,1220010700,양재전화국,매봉역,남부순환로,상행,372
3776,1220010800,삼성서울병원,일원역,일원로,상행,638
3777,1220010900,일원역,삼성서울병원,일원로,하행,640
3778,1220011000,영동4교,개포고교,선릉로,상행,285
3779,1220011100,개포고교,영동4교,선릉로,하행,283
3780,1220011400,매봉터널,영동3교(남단),언주로,상행,468
3781,1220011500,영동3교(남단),매봉터널,언주로,하행,468
3782,1220011600,대지초교,영동3교,양재천로,하행,917
3783,1220011700,영동3교,대지초교,양재천로,상행,916
3784,1220011800,뱅뱅사거리,양재역,강남대로,하행,593
3785,1220011900,양재역,뱅뱅사거리,강남대로,상행,593
3786,1220012000,개포동역,개포고교,개포로,상행,889
3787,1220012100,개포고교,개포동역,개포로,하행,881
3788,1220012400,매봉터널,매봉역,남부순환로,하행,458
3789,1220012500,매봉역,매봉터널,남부순환로,상행,458
3790,1220012600,개포동역,경기여고앞,삼성로,상행,358
3791,1220012700,경기여고앞,개포동역,삼성로,하행,358
3792,1220012800,삼성서울병원,일원터널,양재대로,하행,632
3793,1220012900,일원터널,삼성서울병원,양재대로,상행,628
3794,1220013200,광평교,수서역,광평로,하행,720
3795,1220013300,수서역,광평교,광평로,상행,724
3796,1220013400,도곡1동주민센터,양재전화국,논현로,상행,770
3797,1220013500,양재전화국,도곡1동주민센터,논현로,하행,773
3798,1220013600,개포2동주민센터,개포동역,개포로,상행,270
3799,1220013700,개포동역,개포2동주민센터,개포로,하행,270
3800,1220013800,수서IC,수서역,밤고개로,하행,701
3801,1220013900,수서역,수서IC,밤고개로,상행,697
3802,1220014000,도곡역,영동4교,선릉로,상행,441
3803,1220014100,영동4교,도곡역,선릉로,하행,441
3804,1220014200,도곡역,매봉터널,남부순환로,하행,564
3805,1220014300,매봉터널,도곡역,남부순환로,상행,564
3806,1220014400,일원1동주민센터앞,삼성서울병원,양재대로,하행,612
3807,1220014500,삼성서울병원,일원1동주민센터앞,양재대로,상행,612
3808,1220014800,영희초교,삼성서울병원,일원로,상행,266
3809,1220014900,삼성서울병원,영희초교,일원로,하행,266
3810,1220015000,영동5교,개포동역,삼성로,상행,289
3811,1220015100,개포동역,영동5교,삼성로,하행,289
3812,1220015200,영동5교,대지초교,양재천로,하행,209
3813,1220015400,싸리고개공원입구,뱅뱅사거리,도곡로,하행,328
3814,1220015500,뱅뱅사거리,싸리고개공원입구,도곡로,상행,328
3815,1220015600,대모산입구역,개포2동주민센터,개포로,상행,388
3816,1220015700,개포2동주민센터,대모산입구역,개포로,하행,392
3817,1220016000,영동세브란스,매봉터널,언주로,상행,702
3818,1220016100,매봉터널,영동세브란스,언주로,하행,700
3819,1220016200,우성아파트,뱅뱅사거리,강남대로,하행,414
3820,1220016300,뱅뱅사거리,우성아파트,강남대로,상행,414
3821,1220016600,도곡1동주민센터,싸리고개공원입구,도곡로,하행,551
3822,1220016700,싸리고개공원입구,도곡1동주민센터,도곡로,상행,551
3823,1220016800,영동6교,영동5교,양재천로,하행,778
3824,1220016900,대지초교,영동6교,양재천로,상행,986
3825,1220017000,수서IC,일원1동주민센터앞,양재대로,하행,811
3826,1220017100,일원1동주민센터앞,수서IC,양재대로,상행,809
3827,1220017200,수서경찰서,대모산입구역,개포로,상행,333
3828,1220017300,대모산입구역,수서경찰서,개포로,하행,333
3829,1220017400,대청초교,일원1동주민센터앞,양재대로55길,하행,330
3830,1220017500,일원1동주민센터앞,대청초교,양재대로55길,상행,330
3831,1220017800,대청역,영희초교,일원로,상행,312
3832,1220017900,영희초교,대청역,일원로,하행,312
3833,1220018200,대치역,영동5교,삼성로,상행,356
3834,1220018300,영동5교,대치역,삼성로,하행,356
3835,1220018400,대치역,도곡역,남부순환로,하행,798
3836,1220018500,도곡역,대치역,남부순환로,상행,798
3837,1220018600,대청역,수서경찰서,개포로,상행,318
3838,1220018700,수서경찰서,대청역,개포로,하행,318
3839,1220018800,탄천교,수서IC,양재대로,하행,603
3840,1220018900,수서IC,탄천교,양재대로,상행,606
3841,1220019000,영동세브란스,도곡1동주민센터,도곡로,하행,554
3842,1220019100,도곡1동주민센터,영동세브란스,도곡로,상행,554
3843,1220019200,한티역,도곡역,선릉로,상행,636
3844,1220019300,도곡역,한티역,선릉로,하행,637
3845,1220019400,역삼초교,우성아파트,역삼로,하행,324
3846,1220019500,우성아파트,역삼초교,역삼로,상행,324
3847,1220019800,구역삼세무서,도곡1동주민센터,논현로,상행,409
3848,1220019900,도곡1동주민센터,구역삼세무서,논현로,하행,409
3849,1220020200,남부순환로탄천IC진입,수서IC,남부순환로,상행,698
3850,1220020300,수서IC,남부순환로탄천IC진입,남부순환로,하행,706
3851,1220020400,대청역,대청초교,개포로,하행,842
3852,1220020500,대청초교,대청역,개포로,상행,862
3853,1220020600,구역삼세무서,역삼초교,역삼로,하행,552
3854,1220020700,역삼초교,구역삼세무서,역삼로,상행,552
3855,1220020800,한티역,영동세브란스,도곡로,하행,592
3856,1220020900,영동세브란스,한티역,도곡로,상행,593
3857,1220021000,강남역,우성아파트,강남대로,하행,586
3858,1220021100,우성아파트,강남역,강남대로,상행,586
3859,1220021200,학여울역,대치역,남부순환로,하행,629
3860,1220021300,대치역,학여울역,남부순환로,상행,628
3861,1220021400,개나리아파트,영동세브란스,언주로,상행,509
3862,1220021500,영동세브란스,개나리아파트,언주로,하행,509
3863,1220021800,은마아파트입구,대치역,삼성로,상행,527
3864,1220021900,대치역,은마아파트입구,삼성로,하행,528
3865,1220022000,남부순환로탄천IC합류,남부순환로탄천IC진입,남부순환로,상행,644
3866,1220022100,남부순환로탄천IC진입,남부순환로탄천IC합류,남부순환로,하행,644
3867,1220022200,개나리아파트,구역삼세무서,역삼로,하행,569
3868,1220022300,구역삼세무서,개나리아파트,역삼로,상행,569
3869,1220022500,은마아파트입구,한티역,도곡로,하행,764
3870,1220022600,한티역,은마아파트입구,도곡로,상행,764
3871,1220022700,탄천1교서측,학여울역,남부순환로,하행,955
3872,1220022800,학여울역,탄천1교서측,남부순환로,상행,955
3873,1220022900,역삼역,구역삼세무서,논현로,상행,589
3874,1220023000,구역삼세무서,역삼역,논현로,하행,589
3875,1220023100,도성초교,한티역,선릉로,상행,505
3876,1220023200,한티역,도성초교,선릉로,하행,505
3877,1220023300,국기원앞,강남역,테헤란로,상행,324
3878,1220023400,강남역,국기원앞,테헤란로,하행,323
3879,1220023500,탄천1교서측,남부순환로탄천IC합류,남부순환로,상행,393
3880,1220023600,남부순환로탄천IC합류,탄천1교서측,남부순환로,하행,393
3881,1220023800,도성초교,개나리아파트,역삼로,하행,588
3882,1220023900,개나리아파트,도성초교,역삼로,상행,587
3883,1220024000,역삼역,국기원앞,테헤란로,상행,557
3884,1220024100,국기원앞,역삼역,테헤란로,하행,557
3885,1220024200,대치동우성아파트,은마아파트입구,도곡로,하행,625
3886,1220024300,은마아파트입구,대치동우성아파트,도곡로,상행,624
3887,1220024400,탄천1교동측,탄천1교서측,삼전로,하행,666
3888,1220024500,탄천1교서측,탄천1교동측,삼전로,상행,674
3889,1220024600,르네상스호텔,개나리아파트,언주로,상행,484
3890,1220024700,개나리아파트,르네상스호텔,언주로,하행,484
3891,1220024800,대치사거리,은마아파트입구,삼성로,상행,511
3892,1220024900,은마아파트입구,대치사거리,삼성로,하행,511
3893,1220025000,교보타워사거리,강남역,강남대로,하행,776
3894,1220025100,강남역,교보타워사거리,강남대로,상행,776
3895,1220025200,르네상스호텔,역삼역,테헤란로,상행,555
3896,1220025300,역삼역,르네상스호텔,테헤란로,하행,555
3897,1220025400,대치사거리,도성초교,역삼로,하행,745
3898,1220025500,도성초교,대치사거리,역삼로,상행,745
3899,1220025600,탄천2교,대치동우성아파트,도곡로,하행,882
3900,1220025700,대치동우성아파트,탄천2교,도곡로,상행,886
3901,1220025800,선릉역,도성초교,선릉로,상행,470
3902,1220025900,도성초교,선릉역,선릉로,하행,470
3903,1220026000,선릉역,르네상스호텔,테헤란로,상행,590
3904,1220026100,르네상스호텔,선릉역,테헤란로,하행,589
3905,1220026200,차병원,역삼역,논현로,상행,768
3906,1220026300,역삼역,차병원,논현로,하행,768
3907,1220026400,휘문고교,대치사거리,역삼로,하행,619
3908,1220026500,대치사거리,휘문고교,역삼로,상행,620
3909,1220026600,포스코사거리,대치사거리,삼성로,상행,453
3910,1220026700,대치사거리,포스코사거리,삼성로,하행,453
3911,1220026800,포스코사거리,선릉역,테헤란로,상행,721
3912,1220026900,선릉역,포스코사거리,테헤란로,하행,721
3913,1220027000,강남면허시험장,휘문고교,역삼로,하행,324
3914,1220027100,휘문고교,강남면허시험장,역삼로,상행,337
3915,1220027200,차병원,교보타워사거리,봉은사로,상행,887
3916,1220027300,교보타워사거리,차병원,봉은사로,하행,886
3917,1220027400,경복아파트,르네상스호텔,언주로,상행,783
3918,1220027500,르네상스호텔,경복아파트,언주로,하행,786
3919,1220027600,삼릉공원,선릉역,선릉로,상행,809
3920,1220027700,선릉역,삼릉공원,선릉로,하행,808
3921,1220027800,논현역,교보타워사거리,강남대로,하행,785
3922,1220027900,교보타워사거리,논현역,강남대로,상행,785
3923,1220028000,삼성역,포스코사거리,테헤란로,상행,622
3924,1220028100,포스코사거리,삼성역,테헤란로,하행,622
3925,1220028200,경복아파트,차병원,봉은사로,상행,436
3926,1220028300,차병원,경복아파트,봉은사로,하행,436
3927,1220028400,강남경찰서,강남면허시험장,테헤란로114길,상행,327
3928,1220028500,강남면허시험장,강남경찰서,테헤란로114길,하행,318
3929,1220028700,강남면허시험장,삼성교서측,테헤란로115길,하행,349
3930,1220028800,강남경찰서,삼성역,테헤란로,상행,311
3931,1220028900,삼성역,강남경찰서,테헤란로,하행,311
3932,1220029000,삼릉공원,경복아파트,봉은사로,상행,506
3933,1220029100,경복아파트,삼릉공원,봉은사로,하행,506
3934,1220029200,차관아파트,포스코사거리,삼성로,상행,745
3935,1220029300,포스코사거리,차관아파트,삼성로,하행,746
3936,1220029400,정신여중고앞,강남경찰서,테헤란로,상행,380
3937,1220029500,강남경찰서,정신여중고앞,테헤란로,하행,380
3938,1220029600,학동역,차병원,논현로,상행,792
3939,1220029700,차병원,학동역,논현로,하행,792
3940,1220029800,서울세관,경복아파트,언주로,상행,829
3941,1220029900,경복아파트,서울세관,언주로,하행,821
3942,1220030000,차관아파트,삼릉공원,봉은사로,상행,891
3943,1220030100,삼릉공원,차관아파트,봉은사로,하행,891
3944,1220030300,삼성교서측,봉은교,테헤란로115길,하행,600
3945,1220030400,학동역,논현역,학동로,상행,891
3946,1220030500,논현역,학동역,학동로,하행,892
3947,1220030600,신사역,논현역,강남대로,하행,581
3948,1220030700,논현역,신사역,강남대로,상행,579
3949,1220030800,코엑스,차관아파트,봉은사로,상행,625
3950,1220030900,차관아파트,코엑스,봉은사로,하행,625
3951,1220031000,강남구청역,삼릉공원,선릉로,상행,803
3952,1220031100,삼릉공원,강남구청역,선릉로,하행,803
3953,1220031200,서울세관,학동역,학동로,상행,438
3954,1220031300,학동역,서울세관,학동로,하행,437
3955,1220031400,봉은교,코엑스,봉은사로,상행,577
3956,1220031500,코엑스,봉은교,봉은사로,하행,578
3957,1220031600,종합운동장후문,봉은교,봉은사로,상행,291
3958,1220031700,봉은교,종합운동장후문,봉은사로,하행,291
3959,1220031800,청담공원앞,차관아파트,삼성로,상행,698
3960,1220031900,차관아파트,청담공원앞,삼성로,하행,698
3961,1220032000,강남구청역,서울세관,학동로,상행,559
3962,1220032100,서울세관,강남구청역,학동로,하행,558
3963,1220032200,강남을지병원,학동역,논현로,상행,677
3964,1220032300,학동역,강남을지병원,논현로,하행,676
3965,1220032400,올림픽대로동부간선분기점,봉은교,테헤란로115길,상행,322
3966,1220032500,봉은교,올림픽대로동부간선분기점,테헤란로115길,하행,326
3967,1220032600,강남을지병원,신사역,도산대로,상행,855
3968,1220032700,신사역,강남을지병원,도산대로,하행,855
3969,1220032800,청담공원앞,강남구청역,학동로,상행,812
3970,1220032900,강남구청역,청담공원앞,학동로,하행,812
3971,1220033000,도산공원,서울세관,언주로,상행,701
3972,1220033100,서울세관,도산공원,언주로,하행,705
3973,1220033200,경기고교앞,청담공원앞,학동로,상행,619
3974,1220033300,청담공원앞,경기고교앞,학동로,하행,619
3975,1220033400,학동사거리,강남구청역,선릉로,상행,692
3976,1220033500,강남구청역,학동사거리,선릉로,하행,690
3977,1220033600,도산공원,강남을지병원,도산대로,상행,545
3978,1220033700,강남을지병원,도산공원,도산대로,하행,545
3979,1220033800,봉은초교,경기고교앞,학동로,상행,285
3980,1220034000,청담사거리,청담공원앞,삼성로,상행,650
3981,1220034100,청담공원앞,청담사거리,삼성로,하행,650
3982,1220034200,학동사거리,도산공원,도산대로,상행,505
3983,1220034300,도산공원,학동사거리,도산대로,하행,505
3984,1220034400,압구정역,강남을지병원,논현로,상행,833
3985,1220034500,강남을지병원,압구정역,논현로,하행,835
3986,1220034600,청담사거리,학동사거리,도산대로,상행,732
3987,1220034700,학동사거리,청담사거리,도산대로,하행,732
3988,1220034800,영동대교남단교차로,청담사거리,도산대로,상행,642
3989,1220034900,청담사거리,영동대교남단교차로,도산대로,하행,642
3990,1220035000,압구정역,한남IC동측,압구정로,상행,968
3991,1220035100,한남IC동측,압구정역,압구정로,하행,968
3992,1220035200,성수대교남단교차로,도산공원,언주로,상행,860
3993,1220035300,도산공원,성수대교남단교차로,언주로,하행,855
3994,1220035400,압구정로데오역,학동사거리,선릉로,상행,535
3995,1220035500,학동사거리,압구정로데오역,선릉로,하행,533
3996,1220035800,압구정로데오역,청담사거리,압구정로,하행,759
3997,1220035900,청담사거리,압구정로데오역,압구정로,상행,769
3998,1220036000,성수대교남단교차로,압구정역,압구정로,상행,531
3999,1220036100,압구정역,성수대교남단교차로,압구정로,하행,526
4000,1220036200,성수대교남단교차로,압구정로데오역,압구정로,하행,631
4001,1220036300,압구정로데오역,성수대교남단교차로,압구정로,상행,636
4002,1220036600,동호대교남단,압구정역,논현로,상행,634
4003,1220036700,압구정역,동호대교남단,논현로,하행,641
4004,1220036800,성수대교남단,성수대교남단교차로,언주로,상행,419
4005,1220036900,성수대교남단교차로,성수대교남단,언주로,하행,419
4006,1220037000,동호대교북단,동호대교남단,논현로,상행,1028
4007,1220037100,동호대교남단,동호대교북단,논현로,하행,1024
4008,1220037200,성수대교북단,성수대교남단,언주로,상행,852
4009,1220037300,성수대교남단,성수대교북단,언주로,하행,852
4010,1230000100,복정역,복정교차로,헌릉로,하행,281
4011,1230000200,복정교차로,복정역,헌릉로,상행,281
4012,1230000300,복정역,송파IC(헌릉로진출입),헌릉로,상행,221
4013,1230000400,송파IC(헌릉로진출입),복정역,헌릉로,하행,222
4014,1230000500,장지교,복정역,송파대로,상행,560
4015,1230000600,복정역,장지교,송파대로,하행,560
4016,1230001300,건영아파트앞,장지교,송파대로,상행,788
4017,1230001400,장지교,건영아파트앞,송파대로,하행,792
4018,1230001500,수서IC(동부간선도로),복정교차로,분당수서로,상행,3061
4019,1230001600,복정교차로,수서IC(동부간선도로),분당수서로,하행,3065
4020,1230001700,문정역,건영아파트앞,송파대로,상행,416
4021,1230001800,건영아파트앞,문정역,송파대로,하행,416
4022,1230001900,올림픽훼밀리타운,문정역,송파대로,상행,317
4023,1230002000,문정역,올림픽훼밀리타운,송파대로,하행,317
4024,1230002100,가락시장역,올림픽훼밀리타운,송파대로,상행,473
4025,1230002200,올림픽훼밀리타운,가락시장역,송파대로,하행,475
4026,1230002500,가락시장사거리,가락시장역,송파대로,상행,708
4027,1230002600,가락시장역,가락시장사거리,송파대로,하행,708
4028,1230002700,송파사거리,가락시장사거리,송파대로,상행,583
4029,1230002800,가락시장사거리,송파사거리,송파대로,하행,583
4030,1230002900,석촌역,송파사거리,송파대로,상행,446
4031,1230003000,송파사거리,석촌역,송파대로,하행,446
4032,1230003100,석촌호수,석촌역,송파대로,상행,480
4033,1230003200,석촌역,석촌호수,송파대로,하행,480
4034,1230003300,석촌호수(롯데월드),석촌호수,송파대로,상행,333
4035,1230003400,석촌호수,석촌호수(롯데월드),송파대로,하행,333
4036,1230003500,잠실역,석촌호수(롯데월드),송파대로,상행,277
4037,1230003600,석촌호수(롯데월드),잠실역,송파대로,하행,277
4038,1230003700,잠실대교남단교차로,잠실역,송파대로,상행,351
4039,1230003800,잠실역,잠실대교남단교차로,송파대로,하행,351
4040,1230003900,잠실대교남단,종합운동장JC,올림픽대로,상행,1615
4041,1230004000,종합운동장JC,잠실대교남단,올림픽대로,하행,1641
4042,1230004100,잠실대교남단,잠실대교남단교차로,송파대로,상행,454
4043,1230004200,잠실대교남단교차로,잠실대교남단,송파대로,하행,454
4044,1230004300,청담IC,종합운동장JC,올림픽대로,하행,717
4045,1230004400,종합운동장JC,청담IC,올림픽대로,상행,716
4046,1230004500,올림픽대로동부간선JC,청담IC,올림픽대로,하행,411
4047,1230004600,청담IC,올림픽대로동부간선JC,올림픽대로,상행,403
4048,1230004700,잠실철교남단,잠실대교남단,올림픽대로,상행,749
4049,1230004800,잠실대교남단,잠실철교남단,올림픽대로,하행,746
4050,1230004900,잠실대교북단,잠실대교남단,송파대로,상행,1171
4051,1230005000,잠실대교남단,잠실대교북단,송파대로,하행,1175
4052,1230005100,올림픽대교남단,잠실철교남단,올림픽대로,상행,869
4053,1230005200,잠실철교남단,올림픽대교남단,올림픽대로,하행,878
4054,1230005300,천호대교남단,올림픽대교남단,올림픽대로,상행,1591
4055,1230005400,올림픽대교남단,천호대교남단,올림픽대로,하행,1623
4056,1230005500,장지교,송파IC(구리방향진입),송파대로4길,하행,325
4057,1230005600,송파IC(구리방향진입),장지교,송파대로4길,상행,325
4058,1230005700,건영아파트교차로,장지교,충민로2길,상행,829
4059,1230005800,장지교,건영아파트교차로,충민로2길,하행,835
4060,1230005900,광평교,장지교,탄천동로,상행,2361
4061,1230006000,장지교,광평교,탄천동로,하행,2363
4062,1230006300,문덕초교,건영아파트교차로,문정로4길,상행,396
4063,1230006400,건영아파트교차로,문덕초교,문정로4길,하행,390
4064,1230006700,광평교,올림픽훼밀리타운,동남로,하행,1369
4065,1230006800,올림픽훼밀리타운,광평교,동남로,상행,1352
4066,1230006900,문덕초교,문정역,문정로,상행,372
4067,1230007000,문정역,문덕초교,문정로,하행,372
4068,1230007100,문정중학교,문덕초교,문정로,상행,458
4069,1230007200,문덕초교,문정중학교,문정로,하행,468
4070,1230007300,문정초교,문덕초교,송이로32길,하행,443
4071,1230007400,문덕초교,문정초교,송이로32길,상행,443
4072,1230007500,문정초교,문정중학교,송이로,하행,297
4073,1230007600,문정중학교,문정초교,송이로,상행,297
4074,1230007700,문정동현대아파트,올림픽훼밀리타운,동남로,상행,549
4075,1230007800,올림픽훼밀리타운,문정동현대아파트,동남로,하행,549
4076,1230007900,문정시영아파트,문정중학교,문정로,상행,578
4077,1230008000,문정중학교,문정시영아파트,문정로,하행,578
4078,1230008100,문정동현대아파트,문정초교,송이로,하행,252
4079,1230008200,문정초교,문정동현대아파트,송이로,상행,252
4080,1230008300,가락시장역,광평교,중대로,상행,895
4081,1230008400,광평교,가락시장역,중대로,하행,892
4082,1230008500,거여삼거리,마천로성남시계,마천로,하행,543
4083,1230008600,마천로성남시계,거여삼거리,마천로,상행,541
4084,1230008700,개롱근린공원,문정초교,동남로12길,상행,381
4085,1230008800,문정초교,개롱근린공원,동남로12길,하행,383
4086,1230009000,거여아파트,거여역,양산로(송파),상행,232
4087,1230009100,탄천교,광평교,탄천동로,상행,717
4088,1230009200,광평교,탄천교,탄천동로,하행,729
4089,1230009300,개롱근린공원,문정동현대아파트,동남로,상행,360
4090,1230009400,문정동현대아파트,개롱근린공원,동남로,하행,360
4091,1230009500,거여삼거리,거여역,오금로,상행,720
4092,1230009600,거여역,거여삼거리,오금로,하행,724
4093,1230009700,경찰병원,문정동현대아파트,송이로,하행,464
4094,1230009800,문정동현대아파트,경찰병원,송이로,상행,464
4095,1230009900,경찰병원,가락시장역,중대로,상행,482
4096,1230010000,가락시장역,경찰병원,중대로,하행,485
4097,1230010300,거여동사거리,문정시영아파트,문정로,상행,525
4098,1230010400,문정시영아파트,거여동사거리,문정로,하행,526
4099,1230010500,거여동사거리,거여역,오금로,하행,525
4100,1230010600,거여역,거여동사거리,오금로,상행,525
4101,1230010700,송파중교,개롱근린공원,동남로,상행,293
4102,1230010800,개롱근린공원,송파중교,동남로,하행,293
4103,1230010900,마천사거리,거여역,거마로,하행,583
4104,1230011000,거여역,마천사거리,거마로,상행,583
4105,1230011100,마천사거리,거여삼거리,마천로,하행,763
4106,1230011200,거여삼거리,마천사거리,마천로,상행,766
4107,1230011300,배명고교,탄천유수지,삼학사로2길,상행,275
4108,1230011400,탄천유수지,배명고교,삼학사로2길,하행,274
4109,1230011500,가락시장사거리,탄천교,양재대로,하행,1002
4110,1230011600,탄천교,가락시장사거리,양재대로,상행,1005
4111,1230011700,성동구치소,경찰병원,중대로,상행,551
4112,1230011800,경찰병원,성동구치소,중대로,하행,556
4113,1230011900,개롱역,거여동사거리,오금로,하행,559
4114,1230012000,거여동사거리,개롱역,오금로,상행,559
4115,1230012100,개롱역,송파중교,동남로,상행,415
4116,1230012200,송파중교,개롱역,동남로,하행,414
4117,1230012500,성내천로성남시계,청암노인요양원,성내천로,하행,1647
4118,1230012600,청암노인요양원,성내천로성남시계,성내천로,상행,1638
4119,1230012700,신가초교앞,경찰병원,송이로,하행,715
4120,1230012800,경찰병원,신가초교앞,송이로,상행,715
4121,1230012900,송파소방서,거여동사거리,문정로,상행,644
4122,1230013000,거여동사거리,송파소방서,문정로,하행,643
4123,1230013100,탄천1교동측,배명고교,삼학사로1길,상행,1099
4124,1230013200,배명고교,탄천1교동측,삼학사로1길,하행,1100
4125,1230013300,신가초교앞,가락시장사거리,양재대로,하행,505
4126,1230013400,가락시장사거리,신가초교앞,양재대로,상행,505
4127,1230013500,탄천교,잠실유수지,탄천동로,하행,2186
4128,1230013600,잠실유수지,탄천교,탄천동로,상행,2187
4129,1230013700,송파소방서,마천사거리,마천로,하행,507
4130,1230013800,마천사거리,송파소방서,마천로,상행,507
4131,1230013900,청암노인요양원,마천사거리,거마로,하행,419
4132,1230014000,마천사거리,청암노인요양원,거마로,상행,418
4133,1230014100,송파사거리,배명고교,가락로,상행,1288
4134,1230014200,배명고교,송파사거리,가락로,하행,1288
4135,1230014300,오금역,개롱역,오금로,하행,663
4136,1230014400,개롱역,오금역,오금로,상행,661
4137,1230014500,배명사거리,배명고교,삼학사로,하행,575
4138,1230014600,배명고교,배명사거리,삼학사로,상행,582
4139,1230014700,오금동사거리,개롱역,동남로,상행,680
4140,1230014800,개롱역,오금동사거리,동남로,하행,687
4141,1230014900,오금역,성동구치소,중대로,상행,350
4142,1230015000,성동구치소,오금역,중대로,하행,347
4143,1230015100,가락중고교,신가초교앞,송이로,하행,269
4144,1230015200,신가초교앞,가락중고교,송이로,상행,269
4145,1230015300,잠실유수지,탄천1교동측,삼전로1길,상행,268
4146,1230015400,탄천1교동측,잠실유수지,삼전로1길,하행,270
4147,1230015700,오금동사거리,송파소방서,마천로,하행,445
4148,1230015800,송파소방서,오금동사거리,마천로,상행,448
4149,1230015900,오금사거리,신가초교앞,양재대로,하행,672
4150,1230016000,신가초교앞,오금사거리,양재대로,상행,677
4151,1230016100,삼전사거리,탄천1교동측,삼전로,하행,259
4152,1230016200,탄천1교동측,삼전사거리,삼전로,상행,258
4153,1230016300,송파한양아파트,송파사거리,가락로,상행,478
4154,1230016400,송파사거리,송파한양아파트,가락로,하행,484
4155,1230016500,삼전사거리,배명사거리,백제고분로,하행,826
4156,1230016600,배명사거리,삼전사거리,백제고분로,상행,822
4157,1230016700,정신여중고앞,잠실유수지,탄천동로,상행,1543
4158,1230016800,잠실유수지,정신여중고앞,탄천동로,하행,1530
4159,1230016900,오금사거리,오금역,오금로,하행,505
4160,1230017000,오금역,오금사거리,오금로,상행,506
4161,1230017100,석촌역,배명사거리,백제고분로,상행,959
4162,1230017200,배명사거리,석촌역,백제고분로,하행,965
4163,1230017300,송파한양아파트,가락중고교,송이로,하행,328
4164,1230017400,가락중고교,송파한양아파트,송이로,상행,331
4165,1230017500,탄천2교,잠실유수지,도곡로62길,상행,633
4166,1230017600,잠실유수지,탄천2교,도곡로62길,하행,640
4167,1230017900,오금공원,오금역,중대로,상행,526
4168,1230018000,오금역,오금공원,중대로,하행,526
4169,1230018100,석촌호(서호),배명사거리,삼학사로,하행,455
4170,1230018200,배명사거리,석촌호(서호),삼학사로,상행,455
4171,1230018300,오금공원,오금동사거리,마천로,하행,633
4172,1230018400,오금동사거리,오금공원,마천로,상행,633
4173,1230018500,오륜사거리,오금동사거리,동남로,상행,411
4174,1230018600,오금동사거리,오륜사거리,동남로,하행,411
4175,1230018700,미성아파트앞,오금사거리,오금로,하행,264
4176,1230018800,오금사거리,미성아파트앞,오금로,상행,265
4177,1230018900,아시아선수촌아파트,삼전사거리,백제고분로,하행,800
4178,1230019000,삼전사거리,아시아선수촌아파트,백제고분로,상행,800
4179,1230019100,아시아선수촌아파트,탄천2교,도곡로,하행,383
4180,1230019200,탄천2교,아시아선수촌아파트,도곡로,상행,383
4181,1230019300,잠실학원사거리,삼전사거리,삼전로,하행,430
4182,1230019400,삼전사거리,잠실학원사거리,삼전로,상행,430
4183,1230019500,방이동고분군,송파한양아파트,가락로,상행,416
4184,1230019600,송파한양아파트,방이동고분군,가락로,하행,417
4185,1230019700,방이역,오금사거리,양재대로,하행,470
4186,1230019800,오금사거리,방이역,양재대로,상행,470
4187,1230019900,방이동고분군,미성아파트앞,오금로,하행,433
4188,1230020000,미성아파트앞,방이동고분군,오금로,상행,433
4189,1230020100,잠실학원사거리,석촌호(서호),석촌호수로,상행,587
4190,1230020200,석촌호(서호),잠실학원사거리,석촌호수로,하행,587
4191,1230020300,석촌호수,석촌호(서호),석촌호수로,하행,658
4192,1230020400,석촌호(서호),석촌호수,석촌호수로,상행,670
4193,1230020500,방이역,오금공원,마천로,하행,600
4194,1230020600,오금공원,방이역,마천로,상행,602
4195,1230020700,방이사거리,석촌역,백제고분로,상행,727
4196,1230020800,석촌역,방이사거리,백제고분로,하행,732
4197,1230020900,올림픽선수촌아파트,오금공원,중대로,상행,442
4198,1230021000,오금공원,올림픽선수촌아파트,중대로,하행,442
4199,1230021300,올림픽선수촌아파트,오륜사거리,위례성대로,하행,559
4200,1230021400,오륜사거리,올림픽선수촌아파트,위례성대로,상행,559
4201,1230021500,서울놀이마당앞,석촌호(서호),삼학사로,하행,382
4202,1230021600,석촌호(서호),서울놀이마당앞,삼학사로,상행,382
4203,1230021700,잠실새내역,잠실학원사거리,석촌호수로,상행,723
4204,1230021800,잠실학원사거리,잠실새내역,석촌호수로,하행,709
4205,1230021900,잠실트리지움,잠실학원사거리,삼전로,하행,366
4206,1230022000,잠실학원사거리,잠실트리지움,삼전로,상행,366
4207,1230022100,방이사거리,방이동고분군,오금로,하행,486
4208,1230022200,방이동고분군,방이사거리,오금로,상행,486
4209,1230022500,종합운동장,아시아선수촌아파트,백제고분로,하행,577
4210,1230022600,아시아선수촌아파트,종합운동장,백제고분로,상행,576
4211,1230023100,잠실트리지움,서울놀이마당앞,잠실로,상행,391
4212,1230023200,서울놀이마당앞,잠실트리지움,잠실로,하행,391
4213,1230023300,올림픽공원,방이역,양재대로,하행,392
4214,1230023400,방이역,올림픽공원,양재대로,상행,392
4215,1230023500,석촌호수(롯데월드),서울놀이마당앞,잠실로,하행,409
4216,1230023600,서울놀이마당앞,석촌호수(롯데월드),잠실로,상행,416
